order_id,order_date,outlet_id,outlet_location_type,outlet_size,outlet_type,outlet_establishment_year,item_id,item_type,item_fat_content,item_weight_kg,item_visibility,item_mrp,units_sold,sales,rating,customer_type
BLK-ORD-02306,2025-11-13,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0765,Household,Low Fat,0.28,0.0971,285.0,3,961.41,3.2,Returning
BLK-ORD-02355,2025-11-13,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0308,Fruits and Vegetables,Low Fat,2.95,0.0447,113.88,1,124.20,4.3,Member
BLK-ORD-02444,2025-11-13,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0002,Fruits and Vegetables,Low Fat,3.35,0.0636,134.55,2,273.69,4.4,Returning
BLK-ORD-03463,2025-11-13,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0501,Fruits and Vegetables,Low Fat,4.18,0.0818,169.28,1,179.20,4.0,Member
BLK-ORD-03805,2025-11-13,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0612,Household,Low Fat,2.15,0.1132,106.53,2,226.53,3.9,New
BLK-ORD-05225,2025-11-13,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0028,Household,Low Fat,4.88,0.1326,255.37,2,574.68,3.7,Returning
BLK-ORD-05911,2025-11-13,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0813,Seafood,Low Fat,0.91,0.0668,639.13,1,715.84,4.9,New
BLK-ORD-07252,2025-11-13,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0404,Health and Hygiene,Low Fat,1.18,0.0597,45.34,3,146.38,4.4,New
BLK-ORD-07476,2025-11-13,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0590,Health and Hygiene,Regular,0.87,0.1982,346.67,2,803.39,4.5,New
BLK-ORD-07620,2025-11-13,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0412,Breakfast,Low Fat,0.93,0.122,173.32,1,171.73,4.6,Member
BLK-ORD-07626,2025-11-13,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0113,Frozen Foods,Regular,0.79,0.0274,306.1,1,324.31,3.6,New
BLK-ORD-08052,2025-11-13,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0856,Soft Drinks,Low Fat,0.89,0.0754,112.93,1,115.36,4.6,Member
BLK-ORD-08113,2025-11-13,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0508,Dairy,Regular,1.37,0.1823,39.39,2,90.48,4.6,New
BLK-ORD-08489,2025-11-13,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0734,Dairy,Regular,1.9,0.138,123.72,1,122.33,3.8,Member
BLK-ORD-01468,2025-11-14,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0469,Breads,Low Fat,0.15,0.033,48.74,1,50.83,2.9,New
BLK-ORD-02954,2025-11-14,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0735,Health and Hygiene,Low Fat,0.71,0.1218,208.39,1,227.64,3.7,Member
BLK-ORD-04017,2025-11-14,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0069,Fruits and Vegetables,Low Fat,0.73,0.0233,121.76,1,127.67,5.0,Member
BLK-ORD-04169,2025-11-14,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0618,Dairy,Low Fat,0.13,0.1834,52.93,1,57.85,4.6,Member
BLK-ORD-04297,2025-11-14,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0546,Fruits and Vegetables,Low Fat,4.13,0.0342,64.39,2,129.05,4.0,Member
BLK-ORD-06763,2025-11-14,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0339,Snack Foods,Low Fat,0.36,0.2545,140.04,1,150.55,4.1,New
BLK-ORD-06831,2025-11-14,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0696,Snack Foods,Regular,0.42,0.0565,123.36,1,124.06,4.1,Returning
BLK-ORD-07664,2025-11-14,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0214,Snack Foods,Regular,0.46,0.0799,116.05,1,116.12,4.0,Member
BLK-ORD-07726,2025-11-14,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0798,Household,Low Fat,1.91,0.1869,201.22,2,437.23,4.1,New
BLK-ORD-08033,2025-11-14,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0917,Household,Low Fat,2.71,0.106,263.99,2,526.60,4.1,Member
BLK-ORD-01355,2025-11-15,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0561,Breakfast,Regular,0.87,0.0366,105.19,1,123.84,4.4,New
BLK-ORD-01609,2025-11-15,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0701,Fruits and Vegetables,Low Fat,2.29,0.1173,30.51,3,99.43,4.6,Member
BLK-ORD-02179,2025-11-15,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0416,Dairy,Regular,0.13,0.0891,55.92,1,59.01,4.0,Returning
BLK-ORD-03102,2025-11-15,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0522,Breads,Low Fat,0.35,0.0936,94.37,1,104.98,4.3,Member
BLK-ORD-03231,2025-11-15,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0722,Baking Goods,Low Fat,0.25,0.3,136.83,1,146.42,4.3,Returning
BLK-ORD-03429,2025-11-15,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0849,Snack Foods,Low Fat,0.66,0.2424,70.51,2,155.66,3.5,New
BLK-ORD-03942,2025-11-15,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0253,Snack Foods,Low Fat,0.47,0.0448,113.12,2,241.97,4.7,Returning
BLK-ORD-03989,2025-11-15,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0346,Dairy,Low Fat,1.32,0.1503,61.2,3,203.49,4.6,Member
BLK-ORD-04197,2025-11-15,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0722,Baking Goods,Low Fat,0.25,0.3,136.83,2,293.05,3.4,Returning
BLK-ORD-04571,2025-11-15,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0036,Snack Foods,Low Fat,0.76,0.1171,63.43,2,137.57,4.1,New
BLK-ORD-05557,2025-11-15,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0701,Fruits and Vegetables,Low Fat,2.29,0.1173,30.51,4,133.35,4.7,Member
BLK-ORD-05622,2025-11-15,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0680,Health and Hygiene,Low Fat,0.14,0.0516,532.76,2,1134.11,4.4,Returning
BLK-ORD-06772,2025-11-15,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0067,Dairy,Low Fat,0.43,0.0403,74.16,1,86.59,4.7,Returning
BLK-ORD-07275,2025-11-15,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0879,Canned,Low Fat,0.17,0.1845,111.45,2,244.86,3.5,New
BLK-ORD-07342,2025-11-15,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0563,Snack Foods,Low Fat,0.09,0.1636,92.59,1,98.75,4.0,Member
BLK-ORD-07445,2025-11-15,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0037,Health and Hygiene,Low Fat,0.96,0.0938,375.8,1,407.66,3.3,Member
BLK-ORD-07817,2025-11-15,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0068,Canned,Low Fat,1.0,0.1747,57.14,1,62.92,4.3,Member
BLK-ORD-08062,2025-11-15,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0806,Dairy,Regular,1.41,0.2187,57.9,1,59.28,3.9,Member
BLK-ORD-08183,2025-11-15,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0758,Health and Hygiene,Low Fat,0.45,0.1464,196.13,2,455.29,4.0,Returning
BLK-ORD-00010,2025-11-16,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0583,Frozen Foods,Low Fat,1.26,0.0904,233.96,1,264.04,4.5,Member
BLK-ORD-00094,2025-11-16,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0053,Fruits and Vegetables,Low Fat,1.31,0.1666,72.0,1,81.26,4.3,Member
BLK-ORD-00688,2025-11-16,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0084,Canned,Low Fat,0.21,0.0491,137.5,1,148.00,4.1,Returning
BLK-ORD-01712,2025-11-16,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0562,Canned,Low Fat,0.76,0.1465,116.67,1,133.25,3.8,New
BLK-ORD-02264,2025-11-16,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0576,Health and Hygiene,Low Fat,1.05,0.1476,395.17,2,882.35,3.5,Member
BLK-ORD-03208,2025-11-16,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0100,Snack Foods,Low Fat,0.52,0.0445,101.65,1,111.16,4.2,New
BLK-ORD-03594,2025-11-16,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0717,Snack Foods,Regular,0.15,0.0556,99.44,1,108.63,4.4,Returning
BLK-ORD-05904,2025-11-16,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0126,Frozen Foods,Regular,1.45,0.2077,265.61,1,297.51,4.4,Returning
BLK-ORD-06504,2025-11-16,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0451,Household,Low Fat,4.11,0.0122,406.52,1,417.64,4.7,Member
BLK-ORD-07701,2025-11-16,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0656,Fruits and Vegetables,Low Fat,4.7,0.1029,47.33,1,50.81,4.5,Member
BLK-ORD-07946,2025-11-16,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0386,Soft Drinks,Low Fat,1.57,0.1136,51.28,1,53.17,4.0,Member
BLK-ORD-08291,2025-11-16,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0599,Frozen Foods,Regular,0.41,0.0773,182.09,1,184.42,4.2,Member
BLK-ORD-00453,2025-11-17,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0196,Meat,Low Fat,1.77,0.3,540.25,1,561.82,4.9,Member
BLK-ORD-01230,2025-11-17,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0098,Household,Low Fat,4.75,0.051,506.09,1,553.01,4.0,Member
BLK-ORD-02072,2025-11-17,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0856,Soft Drinks,Low Fat,0.89,0.0754,112.93,2,252.06,4.1,New
BLK-ORD-02531,2025-11-17,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0166,Fruits and Vegetables,Low Fat,4.94,0.0258,76.51,2,163.38,4.6,New
BLK-ORD-02588,2025-11-17,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0306,Fruits and Vegetables,Low Fat,2.55,0.1172,158.9,2,328.02,3.9,Member
BLK-ORD-03353,2025-11-17,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0391,Soft Drinks,Low Fat,1.64,0.1192,71.87,5,395.70,3.9,New
BLK-ORD-03675,2025-11-17,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0913,Frozen Foods,Low Fat,1.58,0.2794,243.56,1,251.18,4.1,Member
BLK-ORD-06626,2025-11-17,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0356,Household,Low Fat,1.05,0.0655,361.82,3,1123.92,4.9,New
BLK-ORD-06782,2025-11-17,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0257,Baking Goods,Regular,0.95,0.0431,45.99,2,96.27,3.6,Returning
BLK-ORD-07519,2025-11-17,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0450,Baking Goods,Low Fat,1.44,0.0937,50.26,1,49.03,5.0,Member
BLK-ORD-01282,2025-11-18,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0726,Health and Hygiene,Low Fat,0.25,0.0484,424.69,4,1906.15,5.0,Returning
BLK-ORD-02389,2025-11-18,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0820,Breakfast,Low Fat,1.48,0.3,133.77,1,138.81,4.2,Member
BLK-ORD-02541,2025-11-18,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0532,Snack Foods,Regular,0.79,0.0188,64.59,2,140.90,4.5,New
BLK-ORD-02815,2025-11-18,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0300,Baking Goods,Regular,0.06,0.0311,126.32,2,275.14,3.7,Returning
BLK-ORD-03318,2025-11-18,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0321,Breakfast,Regular,0.48,0.1666,100.49,2,216.49,3.5,New
BLK-ORD-03496,2025-11-18,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0400,Canned,Low Fat,1.01,0.0313,50.71,1,52.30,4.3,Member
BLK-ORD-03806,2025-11-18,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0097,Dairy,Low Fat,0.99,0.0592,124.32,2,279.20,3.9,New
BLK-ORD-03887,2025-11-18,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0637,Fruits and Vegetables,Low Fat,2.87,0.0686,126.69,2,286.39,4.7,New
BLK-ORD-04043,2025-11-18,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0695,Snack Foods,Low Fat,0.94,0.0495,147.88,5,773.58,3.8,New
BLK-ORD-04985,2025-11-18,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0340,Soft Drinks,Low Fat,0.94,0.0961,30.57,1,31.64,4.7,Member
BLK-ORD-05110,2025-11-18,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0870,Canned,Low Fat,0.43,0.0785,168.58,1,180.40,4.5,Member
BLK-ORD-05492,2025-11-18,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0709,Fruits and Vegetables,Regular,4.45,0.0519,119.01,1,124.43,4.6,Returning
BLK-ORD-07039,2025-11-18,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0363,Breakfast,Regular,0.36,0.0523,181.08,1,177.98,3.6,Member
BLK-ORD-07895,2025-11-18,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0777,Household,Low Fat,2.32,0.0611,114.84,2,240.19,5.0,Returning
BLK-ORD-00281,2025-11-19,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0912,Snack Foods,Regular,0.12,0.0639,62.35,1,70.56,4.5,New
BLK-ORD-00506,2025-11-19,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0537,Fruits and Vegetables,Low Fat,4.28,0.0765,86.27,1,88.07,3.5,Returning
BLK-ORD-00884,2025-11-19,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0274,Fruits and Vegetables,Low Fat,1.65,0.0639,36.8,2,78.21,3.6,Member
BLK-ORD-01598,2025-11-19,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0746,Dairy,Low Fat,1.71,0.0221,120.41,2,259.13,5.0,Returning
BLK-ORD-01619,2025-11-19,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0261,Canned,Regular,0.41,0.1165,94.47,1,95.21,3.3,Member
BLK-ORD-01685,2025-11-19,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0251,Snack Foods,Low Fat,0.35,0.0885,212.32,1,208.66,4.9,Member
BLK-ORD-01914,2025-11-19,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0903,Baking Goods,Regular,1.79,0.0841,244.21,2,509.10,4.2,Member
BLK-ORD-07647,2025-11-19,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0497,Dairy,Low Fat,1.69,0.1982,314.08,3,955.66,3.6,Member
BLK-ORD-08221,2025-11-19,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0833,Health and Hygiene,Low Fat,0.15,0.0929,87.15,3,286.70,4.5,New
BLK-ORD-00006,2025-11-20,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0618,Dairy,Low Fat,0.13,0.1834,52.93,1,55.49,4.7,New
BLK-ORD-00263,2025-11-20,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0879,Canned,Low Fat,0.17,0.1845,111.45,1,109.72,3.9,Member
BLK-ORD-00274,2025-11-20,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0729,Canned,Regular,0.45,0.1046,153.55,3,502.08,5.0,Member
BLK-ORD-00276,2025-11-20,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0042,Fruits and Vegetables,Low Fat,1.8,0.1526,102.71,1,103.40,3.7,Returning
BLK-ORD-01370,2025-11-20,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0465,Seafood,Low Fat,1.72,0.1555,160.15,1,174.65,4.1,Member
BLK-ORD-02832,2025-11-20,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0682,Dairy,Low Fat,1.06,0.3,163.8,1,166.52,4.0,Member
BLK-ORD-03153,2025-11-20,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0611,Soft Drinks,Low Fat,0.6,0.0999,32.01,1,31.65,4.2,Member
BLK-ORD-03217,2025-11-20,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0569,Health and Hygiene,Low Fat,1.46,0.1654,258.13,2,544.82,5.0,Member
BLK-ORD-03281,2025-11-20,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0532,Snack Foods,Regular,0.79,0.0188,64.59,1,65.37,3.7,Member
BLK-ORD-04461,2025-11-20,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0104,Household,Low Fat,4.7,0.1144,515.45,3,1684.84,3.6,Member
BLK-ORD-04544,2025-11-20,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0599,Frozen Foods,Regular,0.41,0.0773,182.09,1,200.26,4.1,New
BLK-ORD-04630,2025-11-20,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0354,Household,Regular,2.59,0.1309,88.13,1,85.86,4.2,Member
BLK-ORD-04974,2025-11-20,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0101,Soft Drinks,Low Fat,2.29,0.1308,101.23,2,209.44,4.7,New
BLK-ORD-05992,2025-11-20,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0876,Frozen Foods,Regular,0.54,0.0798,110.31,1,114.17,5.0,Member
BLK-ORD-06444,2025-11-20,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0472,Household,Low Fat,1.04,0.1745,85.59,2,184.29,4.1,Member
BLK-ORD-06616,2025-11-20,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0112,Snack Foods,Regular,0.48,0.0373,149.84,1,146.53,3.5,Member
BLK-ORD-06812,2025-11-20,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0123,Dairy,Regular,0.22,0.2352,62.81,2,132.22,4.5,Member
BLK-ORD-07587,2025-11-20,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0437,Snack Foods,Regular,0.99,0.0748,49.89,2,106.38,4.8,Returning
BLK-ORD-07611,2025-11-20,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0756,Household,Low Fat,0.17,0.0413,251.9,1,260.86,4.4,Returning
BLK-ORD-08479,2025-11-20,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0034,Frozen Foods,Low Fat,0.32,0.3,278.79,1,289.28,4.7,Member
BLK-ORD-00003,2025-11-21,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0243,Health and Hygiene,Low Fat,0.76,0.0369,69.09,2,144.79,4.2,Member
BLK-ORD-00833,2025-11-21,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0198,Dairy,Regular,0.85,0.0577,112.84,1,112.73,4.7,Member
BLK-ORD-02891,2025-11-21,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0127,Snack Foods,Regular,0.62,0.1273,78.49,2,171.27,4.7,Returning
BLK-ORD-04087,2025-11-21,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0809,Household,Regular,3.97,0.1337,457.36,1,474.59,3.9,Returning
BLK-ORD-04646,2025-11-21,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0593,Snack Foods,Regular,0.81,0.1204,149.2,2,327.96,3.7,New
BLK-ORD-04685,2025-11-21,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0166,Fruits and Vegetables,Low Fat,4.94,0.0258,76.51,1,81.98,4.1,Returning
BLK-ORD-04812,2025-11-21,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0093,Snack Foods,Regular,0.69,0.1093,144.72,1,156.29,4.3,Member
BLK-ORD-05355,2025-11-21,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0372,Fruits and Vegetables,Low Fat,4.01,0.0574,46.26,2,96.87,4.7,Member
BLK-ORD-05857,2025-11-21,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0358,Snack Foods,Regular,0.9,0.0691,122.29,2,241.26,3.7,Member
BLK-ORD-06766,2025-11-21,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0074,Breads,Low Fat,0.16,0.098,45.99,2,98.27,4.1,Returning
BLK-ORD-07035,2025-11-21,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0241,Soft Drinks,Low Fat,1.39,0.0936,33.42,2,73.72,4.2,Returning
BLK-ORD-08123,2025-11-21,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0429,Soft Drinks,Low Fat,1.2,0.0837,122.18,2,267.50,5.0,Member
BLK-ORD-00948,2025-11-22,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0628,Dairy,Low Fat,0.15,0.0681,277.77,2,604.31,5.0,Returning
BLK-ORD-00971,2025-11-22,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0051,Household,Regular,4.82,0.0733,346.89,1,410.80,4.7,New
BLK-ORD-01100,2025-11-22,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0440,Fruits and Vegetables,Low Fat,4.99,0.2623,125.52,1,136.07,4.5,Returning
BLK-ORD-02254,2025-11-22,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0475,Meat,Low Fat,2.19,0.1134,132.73,1,144.94,4.2,Member
BLK-ORD-05476,2025-11-22,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0532,Snack Foods,Regular,0.79,0.0188,64.59,4,291.16,4.8,New
BLK-ORD-05820,2025-11-22,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0261,Canned,Regular,0.41,0.1165,94.47,1,114.41,3.7,New
BLK-ORD-07870,2025-11-22,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0827,Breakfast,Low Fat,1.12,0.212,91.2,4,383.01,4.7,Member
BLK-ORD-08246,2025-11-22,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0469,Breads,Low Fat,0.15,0.033,48.74,1,57.78,4.2,New
BLK-ORD-00238,2025-11-23,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0344,Frozen Foods,Regular,1.14,0.1343,106.94,2,245.24,3.5,New
BLK-ORD-01195,2025-11-23,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0136,Health and Hygiene,Low Fat,0.8,0.1164,53.59,1,56.31,4.2,Member
BLK-ORD-01716,2025-11-23,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0777,Household,Low Fat,2.32,0.0611,114.84,1,126.63,4.5,Returning
BLK-ORD-01769,2025-11-23,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0224,Dairy,Regular,1.83,0.1763,197.41,1,229.58,4.6,Returning
BLK-ORD-01991,2025-11-23,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0718,Dairy,Regular,1.17,0.0665,291.26,1,325.49,3.2,Member
BLK-ORD-02363,2025-11-23,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0240,Baking Goods,Low Fat,0.17,0.3,236.84,3,776.85,4.0,Member
BLK-ORD-02423,2025-11-23,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0525,Snack Foods,Regular,0.46,0.0284,62.44,2,138.84,4.4,New
BLK-ORD-04530,2025-11-23,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0319,Fruits and Vegetables,Low Fat,1.74,0.0272,96.8,1,107.43,3.8,New
BLK-ORD-05180,2025-11-23,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0391,Soft Drinks,Low Fat,1.64,0.1192,71.87,2,167.88,4.2,New
BLK-ORD-05219,2025-11-23,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0099,Soft Drinks,Low Fat,0.49,0.1756,71.29,1,79.33,4.7,Returning
BLK-ORD-05548,2025-11-23,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0026,Canned,Low Fat,0.5,0.0532,140.01,2,299.33,4.3,Member
BLK-ORD-05856,2025-11-23,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0527,Fruits and Vegetables,Low Fat,1.08,0.1036,143.73,1,170.68,4.5,New
BLK-ORD-06349,2025-11-23,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0856,Soft Drinks,Low Fat,0.89,0.0754,112.93,3,380.21,4.5,New
BLK-ORD-06986,2025-11-23,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0024,Household,Low Fat,0.22,0.1771,73.23,1,81.74,4.2,Member
